"","exec_loc","Freq","dept_nm_lvl_2","to_id","from_id"
"491","공차",22,"대변인","to_65","from_11"
"492","공차",22,"기획조정실","to_65","from_4"
"493","공차",22,"일자리노동정책관","to_65","from_9"
"494","공차",22,"도시재생본부","to_65","from_1"
"495","공차",22,"서울혁신기획관","to_65","from_5"
"496","공차",22,"재무국","to_65","from_10"
"497","공차",22,"시민건강국","to_65","from_40"
"498","공차",22,"여성가족정책실","to_65","from_35"
"499","공차",22,"문화본부","to_65","from_25"
"500","공차",22,"정보기획관","to_65","from_15"
"501","공차",22,"비상기획관","to_65","from_70"
"502","과일나라",18,"상수도사업본부","to_66","from_37"
"503","과일나라",18,"인재개발원","to_66","from_100"
"504","광식이네아구찜",16,"푸른도시국","to_67","from_7"
"505","광식이네아구찜",16,"중부공원녹지사업소","to_67","from_88"
"506","광장동가온",18,"한강사업본부","to_68","from_38"
"507","광장동가온",18,"상수도사업본부","to_68","from_37"
"508","광장동가온",18,"행정국","to_68","from_3"
"509","광화문국밥",25,"의정담당관","to_69","from_72"
"510","광화문국밥",25,"시민건강국","to_69","from_40"
"511","광화문국밥",25,"관광체육국","to_69","from_26"
"512","광화문국밥",25,"시민권익담당관","to_69","from_79"
"513","광화문국밥",25,"기획조정실","to_69","from_4"
"514","광화문국밥",25,"도시계획국","to_69","from_30"
"515","광화문국밥",25,"정무부시장","to_69","from_12"
"516","광화문국밥",25,"문화본부","to_69","from_25"
"517","광화문국밥",25,"대변인","to_69","from_11"
"518","광화문국밥",25,"행정국","to_69","from_3"
"519","광화문국밥",25,"시민소통기획관","to_69","from_6"
"520","광화문국밥",25,"예산정책담당관","to_69","from_27"
"521","광화문국밥／",13,"예산정책담당관","to_70","from_27"
"522","광화문국밥／",13,"언론홍보실","to_70","from_69"
"523","광화문국밥／",13,"민생사법경찰단","to_70","from_92"
"524","광화문국밥／",13,"행정국","to_70","from_3"
"525","광화문국밥／",13,"관광체육국","to_70","from_26"
"526","광화문국밥／",13,"입법담당관","to_70","from_32"
"527","광화문도시락카페",12,"도시교통본부","to_71","from_20"
"528","광화문도시락카페",12,"복지본부","to_71","from_51"
"529","광화문도시락카페",12,"시민건강국","to_71","from_40"
"530","광화문도시락카페",12,"기획조정실","to_71","from_4"
"531","광화문도시락카페",12,"복지정책실","to_71","from_41"
"532","광화문몽로",79,"도시계획국","to_72","from_30"
"533","광화문몽로",79,"행정국","to_72","from_3"
"534","광화문몽로",79,"의사담당관","to_72","from_68"
"535","광화문몽로",79,"의정담당관","to_72","from_72"
"536","광화문몽로",79,"경제진흥본부","to_72","from_8"
"537","광화문몽로",79,"문화본부","to_72","from_25"
"538","광화문몽로",79,"기획조정실","to_72","from_4"
"539","광화문몽로",79,"대변인","to_72","from_11"
"540","광화문몽로",79,"시민소통기획관","to_72","from_6"
"541","광화문몽로",79,"시민건강국","to_72","from_40"
"542","광화문몽로",79,"도시교통본부","to_72","from_20"
"543","광화문몽로",79,"재무국","to_72","from_10"
"544","광화문몽로",79,"서울혁신기획관","to_72","from_5"
"545","광화문몽로",79,"정보기획관","to_72","from_15"
"546","광화문몽로",79,"서울도서관","to_72","from_75"
"547","광화문몽로",79,"기후환경본부","to_72","from_19"
"548","광화문몽로",79,"안전총괄본부","to_72","from_36"
"549","광화문몽로",79,"복지본부","to_72","from_51"
"550","광화문몽로",79,"여성가족정책실","to_72","from_35"
"551","광화문몽로",79,"입법담당관","to_72","from_32"
"552","광화문몽로",79,"관광체육국","to_72","from_26"
"553","광화문석갈비",14,"기후환경본부","to_73","from_19"
"554","광화문석갈비",14,"시민건강국","to_73","from_40"
"555","광화문석갈비",14,"푸른도시국","to_73","from_7"
"556","광화문석갈비",14,"서울혁신기획관","to_73","from_5"
"557","광화문석갈비",14,"기획조정실","to_73","from_4"
"558","광화문석갈비",14,"경제정책실","to_73","from_14"
"559","광화문석갈비",14,"시민소통기획관","to_73","from_6"
"560","광화문석갈비",14,"행정2부시장","to_73","from_71"
"561","광화문석갈비",14,"정무부시장","to_73","from_12"
"562","광화문아띠",25,"한강사업본부","to_74","from_38"
"563","광화문아띠",25,"여성가족정책실","to_74","from_35"
"564","광화문아띠",25,"기획조정실","to_74","from_4"
"565","광화문아띠",25,"서울혁신기획관","to_74","from_5"
"566","광화문아띠",25,"행정국","to_74","from_3"
"567","광화문아띠",25,"상수도사업본부","to_74","from_37"
"568","광화문아띠",25,"대변인","to_74","from_11"
"569","광화문아띠",25,"시민권익담당관","to_74","from_79"
"570","광화문아띠",25,"주택건축국","to_74","from_24"
"571","광화문아띠",25,"문화본부","to_74","from_25"
"572","광화문아띠",25,"복지본부","to_74","from_51"
"573","광화문아띠",25,"정무부시장","to_74","from_12"
"574","광화문아띠",25,"경제진흥본부","to_74","from_8"
"575","광화문아띠",25,"민생사법경찰단","to_74","from_92"
"576","광화문아띠",25,"서울특별시장","to_74","from_101"
"577","광화문아띠",25,"시민소통기획관","to_74","from_6"
"578","광화문양가",12,"행정국","to_75","from_3"
"579","광화문양가",12,"의정담당관","to_75","from_72"
"580","광화문양가",12,"민생사법경찰단","to_75","from_92"
"581","광화문양가",12,"비상기획관","to_75","from_70"
"582","광화문양가",12,"도시기반시설본부","to_75","from_62"
"583","광화문양가",12,"기획경제전문위원실","to_75","from_31"
"584","광화문양가",12,"안전총괄본부","to_75","from_36"
"585","광화문양가",12,"인재개발원","to_75","from_100"
"586","광화문양가",12,"문화본부","to_75","from_25"
"587","광화문양갈비",58,"행정국","to_76","from_3"
"588","광화문양갈비",58,"시민소통기획관","to_76","from_6"
"589","광화문양갈비",58,"시민건강국","to_76","from_40"
"590","광화문양갈비",58,"도시교통본부","to_76","from_20"
"591","광화문양갈비",58,"기후환경본부","to_76","from_19"
"592","광화문양갈비",58,"행정2부시장","to_76","from_71"
"593","광화문양갈비",58,"평생교육국","to_76","from_34"
"594","광화문양갈비",58,"기획조정실","to_76","from_4"
"595","광화문양갈비",58,"행정1부시장","to_76","from_28"
"596","광화문양갈비",58,"일자리노동정책관","to_76","from_9"
"597","광화문양갈비",58,"의정담당관","to_76","from_72"
"598","광화문양갈비",58,"도시기반시설본부","to_76","from_62"
"599","광화문양갈비",58,"시립미술관","to_76","from_16"
"600","광화문양갈비",58,"서울혁신기획관","to_76","from_5"
"601","광화문양갈비",58,"감사위원회","to_76","from_21"
"602","광화문양갈비",58,"정무부시장","to_76","from_12"
"603","광화문양갈비",58,"대변인","to_76","from_11"
"604","광화문양갈비",58,"시민감사옴부즈만위원회","to_76","from_73"
"605","광화문양갈비",58,"안전총괄본부","to_76","from_36"
"606","광화문양갈비",58,"언론홍보실","to_76","from_69"
"607","광화문양갈비",58,"푸른도시국","to_76","from_7"
"608","광화문한옥집",14,"서울특별시장","to_77","from_101"
"609","광화문한옥집",14,"재무국","to_77","from_10"
"610","광화문한옥집",14,"행정국","to_77","from_3"
"611","광화문한옥집",14,"민생사법경찰단","to_77","from_92"
"612","광화문한옥집",14,"서부공원녹지사업소","to_77","from_39"
"613","광화문한옥집",14,"서울도서관","to_77","from_75"
"614","광화문한옥집",14,"감사위원회","to_77","from_21"
"615","광화문한옥집",14,"교육전문위원실","to_77","from_102"
"616","광화문한옥집",14,"기획조정실","to_77","from_4"
"617","교동전선생",87,"주택건축국","to_78","from_24"
"618","교동전선생",87,"지역발전본부","to_78","from_23"
"619","교동전선생",87,"도시교통본부","to_78","from_20"
"620","교동전선생",87,"경제진흥본부","to_78","from_8"
"621","교동전선생",87,"재무국","to_78","from_10"
"622","교동전선생",87,"문화본부","to_78","from_25"
"623","교동전선생",87,"시민소통기획관","to_78","from_6"
"624","교동전선생",87,"기획경제전문위원실","to_78","from_31"
"625","교동전선생",87,"여성가족정책실","to_78","from_35"
"626","교동전선생",87,"시민감사옴부즈만위원회","to_78","from_73"
"627","교동전선생",87,"도시계획국","to_78","from_30"
"628","교동전선생",87,"도시기반시설본부","to_78","from_62"
"629","교동전선생",87,"평생교육국","to_78","from_34"
"630","교동전선생",87,"도시재생본부","to_78","from_1"
"631","교동전선생",87,"운영전문위원실","to_78","from_43"
"632","교동전선생",87,"서울역사편찬원","to_78","from_90"
"633","교동전선생",87,"행정국","to_78","from_3"
"634","교동전선생",87,"한강사업본부","to_78","from_38"
"635","교동전선생",87,"서울혁신기획관","to_78","from_5"
"636","교동전선생",87,"동부공원녹지사업소","to_78","from_103"
"637","교동전선생",87,"교통위원회","to_78","from_82"
"638","교동전선생",87,"물순환안전국","to_78","from_52"
"639","교동전선생",87,"안전총괄본부","to_78","from_36"
"640","교동전선생",87,"일자리노동정책관","to_78","from_9"
"641","교동전선생",87,"예산정책담당관","to_78","from_27"
"642","교동전선생",87,"감사위원회","to_78","from_21"
"643","교동전선생",87,"교육전문위원실","to_78","from_102"
"644","교동전선생",87,"복지본부","to_78","from_51"
"645","교동전선생",87,"정보기획관","to_78","from_15"
"646","교동전선생",87,"시립미술관","to_78","from_16"
"647","교동전선생",87,"대변인","to_78","from_11"
"648","교동전선생",87,"비상기획관","to_78","from_70"
"649","교보문고",15,"교통방송","to_79","from_95"
"650","교보문고",15,"문화본부","to_79","from_25"
"651","교보문고",15,"복지본부","to_79","from_51"
"652","교보문고",15,"서울특별시장","to_79","from_101"
"653","교보문고",15,"서울도서관","to_79","from_75"
"654","교보문고",15,"행정국","to_79","from_3"
"655","교통방송",14,"교통방송","to_80","from_95"
"656","구내식당",18,"복지본부","to_81","from_51"
"657","구내식당",18,"행정2부시장","to_81","from_71"
"658","구내식당",18,"기후환경본부","to_81","from_19"
"659","구내식당",18,"도시계획국","to_81","from_30"
"660","구내식당",18,"소방재난본부","to_81","from_67"
"661","구이구이",573,"도시계획국","to_82","from_30"
"662","구이구이",573,"서울혁신기획관","to_82","from_5"
"663","구이구이",573,"기획조정실","to_82","from_4"
"664","구이구이",573,"행정국","to_82","from_3"
"665","구이구이",573,"시민감사옴부즈만위원회","to_82","from_73"
"666","구이구이",573,"보건복지전문위원실","to_82","from_78"
"667","구이구이",573,"문화본부","to_82","from_25"
"668","구이구이",573,"정보기획관","to_82","from_15"
"669","구이구이",573,"주택건축국","to_82","from_24"
"670","구이구이",573,"도시재생본부","to_82","from_1"
"671","구이구이",573,"여성가족정책실","to_82","from_35"
"672","구이구이",573,"지역발전본부","to_82","from_23"
"673","구이구이",573,"재무국","to_82","from_10"
"674","구이구이",573,"시민건강국","to_82","from_40"
"675","구이구이",573,"복지본부","to_82","from_51"
"676","구이구이",573,"감사위원회","to_82","from_21"
"677","구이구이",573,"일자리노동정책관","to_82","from_9"
"678","구이구이",573,"안전총괄본부","to_82","from_36"
"679","구이구이",573,"예산정책담당관","to_82","from_27"
"680","구이구이",573,"도시교통본부","to_82","from_20"
"681","구이구이",573,"경제진흥본부","to_82","from_8"
"682","구이구이",573,"평생교육국","to_82","from_34"
"683","구이구이",573,"정무부시장","to_82","from_12"
"684","구이구이",573,"시민소통기획관","to_82","from_6"
"685","구이구이",573,"대변인","to_82","from_11"
"686","구이구이",573,"도시공간개선단","to_82","from_63"
"687","구이구이",573,"기후환경본부","to_82","from_19"
"688","구이구이",573,"은평병원","to_82","from_98"
"689","구이구이",573,"푸른도시국","to_82","from_7"
"690","구이구이",573,"비상기획관","to_82","from_70"
"691","구이구이",573,"관광체육국","to_82","from_26"
"692","구이구이",573,"문화체육관광전문위원실","to_82","from_29"
"693","구이구이",573,"예산결산특별전문위원실","to_82","from_97"
"694","구이구이",573,"서울특별시장","to_82","from_101"
"695","구이구이",573,"서울도서관","to_82","from_75"
"696","구이구이",573,"도시기반시설본부","to_82","from_62"
"697","구이구이",573,"한강사업본부","to_82","from_38"
"698","구이구이",573,"상수도사업본부","to_82","from_37"
"699","구이구이",573,"서울대공원","to_82","from_104"
"700","구이구이",573,"민생사법경찰단","to_82","from_92"
"701","구이구이",573,"기술심사담당관","to_82","from_93"
"702","구이구이",573,"행정2부시장","to_82","from_71"
"703","구이구이",573,"행정1부시장","to_82","from_28"
"704","구이구이",573,"보건환경연구원","to_82","from_89"
"705","구이구이",573,"언론홍보실","to_82","from_69"
"706","구이구이",573,"물순환안전국","to_82","from_52"
"707","구이구이",573,"서울역사박물관","to_82","from_33"
"708","구이구이",573,"교통방송","to_82","from_95"
"709","구이구이",573,"복지정책실","to_82","from_41"
"710","구이구이",573,"도시교통실","to_82","from_22"
"711","구이구이",573,"안전총괄실","to_82","from_64"
"712","구이구이",573,"공공개발기획단","to_82","from_105"
"713","구이구이",573,"인권담당관","to_82","from_99"
"714","구이구이",573,"시립미술관","to_82","from_16"
"715","구이구이",573,"스마트도시정책관","to_82","from_106"
